"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"2","v2","","3_2x2_2.php","Airvernel","91.65.180.138","","2014-10-06 13:15:10",""onload\",\"body\",\"body\",\"33\","-1"
"2","v2","","3_2x2_2.php","Airvernel","91.65.180.138","","2014-10-06 13:15:10",""subject\",\"random\",\"1\",\"37\","-1"
"2","v2","","3_2x2_2.php","Airvernel","91.65.180.138","","2014-10-06 13:15:10",""order\",\"col\",\"0_1\",\"37\","-1"
"2","v2","","3_2x2_2.php","Airvernel","91.65.180.138","","2014-10-06 13:15:10",""order\",\"row\",\"1_0\",\"37\","-1"
"2","v2","","3_2x2_2.php","Airvernel","91.65.180.138","","2014-10-06 13:15:10",""events\",\"open_close\",\"1_1\",\"37\","-1"
"2","v2","","3_2x2_2.php","Airvernel","91.65.180.138","","2014-10-06 13:15:10",""mouseover\",\"b1\",\"in\",\"3419\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a0\",\"93,22\",\"7942\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a0\",\"89,24\",\"7959\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a0\",\"86,27\",\"7976\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a0\",\"81,30\",\"7992\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a0\",\"80,31\",\"8009\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a0\",\"78,32\",\"8026\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a0\",\"78,31\",\"8061\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a0\",\"78,30\",\"8073\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a0\",\"78,29\",\"8086\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a0\",\"78,28\",\"8098\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a0\",\"78,27\",\"8109\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a0\",\"78,26\",\"8126\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a0\",\"85,19\",\"8149\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a0\",\"93,13\",\"8159\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mouseout\",\"a0\",\"out\",\"8177\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mouseover\",\"a1\",\"in\",\"8263\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a1\",\"53,0\",\"8263\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a1\",\"53,0\",\"8273\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a1\",\"56,2\",\"8276\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a1\",\"58,4\",\"8292\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a1\",\"58,5\",\"8309\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a1\",\"58,7\",\"8326\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a1\",\"58,8\",\"8342\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a1\",\"58,9\",\"8415\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a1\",\"58,10\",\"8428\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a1\",\"58,11\",\"8441\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a1\",\"58,13\",\"8452\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a1\",\"58,14\",\"8464\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a1\",\"58,16\",\"8476\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a1\",\"58,18\",\"8492\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a1\",\"58,20\",\"8509\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a1\",\"57,21\",\"8526\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a1\",\"56,21\",\"8618\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a1\",\"53,21\",\"8620\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a1\",\"50,21\",\"8643\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a1\",\"45,21\",\"8655\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a1\",\"37,23\",\"8666\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a1\",\"23,26\",\"8678\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a1\",\"7,28\",\"8691\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mouseout\",\"a1\",\"out\",\"8709\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mouseover\",\"a0\",\"in\",\"8726\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a0\",\"97,27\",\"8726\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a0\",\"85,24\",\"8747\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a0\",\"74,18\",\"8759\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a0\",\"62,10\",\"8776\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a0\",\"58,6\",\"8792\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""mousemove\",\"a0\",\"57,4\",\"8809\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""fertig\",\"fertig\",\"fertig\",\"9115\","-1"
"71","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:28:06",""fertig\",\"erwartung\",\"null\",\"21377\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""onload\",\"body\",\"body\",\"120\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""subject\",\"random\",\"0\",\"127\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""order\",\"col\",\"0_1\",\"127\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""order\",\"row\",\"0_1\",\"127\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""events\",\"open_close\",\"1_1\",\"127\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mouseover\",\"btn2\",\"Strategie 2\",\"172\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mouseout\",\"btn2\",\"Strategie 2\",\"177\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mouseover\",\"b1\",\"in\",\"403\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"96,50\",\"403\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"93,49\",\"414\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"91,49\",\"426\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"90,49\",\"438\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"89,49\",\"448\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"89,50\",\"460\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mouseout\",\"b1\",\"out\",\"473\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mouseover\",\"a1\",\"in\",\"3860\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"14,4\",\"3861\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"32,17\",\"3873\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"48,35\",\"3883\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"59,49\",\"3895\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mouseout\",\"a1\",\"out\",\"3907\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mouseover\",\"b1\",\"in\",\"3907\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"64,2\",\"3907\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"69,9\",\"3929\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"70,10\",\"3941\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"70,11\",\"3956\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"70,12\",\"3977\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"70,13\",\"4001\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"70,14\",\"4190\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"69,15\",\"4204\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"68,18\",\"4215\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"64,21\",\"4228\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"60,26\",\"4240\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"58,30\",\"4256\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"48,37\",\"4273\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"39,43\",\"4289\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"32,47\",\"4306\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mouseout\",\"b1\",\"out\",\"4323\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mouseover\",\"b1\",\"in\",\"5474\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"7,36\",\"5474\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"7,36\",\"5477\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"17,32\",\"5489\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"29,28\",\"5506\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"45,25\",\"5523\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"52,25\",\"5539\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"62,26\",\"5556\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"65,28\",\"5573\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"67,29\",\"5589\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"69,31\",\"5606\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"69,32\",\"5628\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"69,33\",\"5652\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"69,34\",\"5664\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"69,36\",\"5676\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"63,38\",\"5689\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"56,43\",\"5706\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"32,48\",\"5723\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mouseout\",\"b1\",\"out\",\"5739\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mouseover\",\"b0\",\"in\",\"5783\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b0\",\"90,44\",\"5784\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b0\",\"90,44\",\"5789\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b0\",\"71,32\",\"5806\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b0\",\"63,25\",\"5823\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b0\",\"56,20\",\"5839\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b0\",\"50,15\",\"5856\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b0\",\"49,13\",\"5873\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b0\",\"48,13\",\"5889\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b0\",\"48,14\",\"5973\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b0\",\"48,15\",\"5997\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b0\",\"48,16\",\"6115\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b0\",\"48,17\",\"6424\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b0\",\"48,19\",\"6439\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b0\",\"48,20\",\"6472\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b0\",\"49,20\",\"6508\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b0\",\"50,20\",\"6530\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b0\",\"51,21\",\"6545\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b0\",\"52,21\",\"6554\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b0\",\"54,21\",\"6566\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b0\",\"57,21\",\"6578\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b0\",\"63,21\",\"6590\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b0\",\"69,18\",\"6606\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b0\",\"77,14\",\"6623\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b0\",\"99,3\",\"6639\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mouseout\",\"b0\",\"out\",\"6657\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mouseover\",\"a1\",\"in\",\"6697\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"9,26\",\"6697\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"15,20\",\"6708\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"19,15\",\"6723\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"20,12\",\"6739\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"23,7\",\"6756\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"23,6\",\"6773\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"23,5\",\"6792\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"23,4\",\"6816\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"24,3\",\"6828\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"26,2\",\"6840\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"28,0\",\"6856\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mouseout\",\"a1\",\"out\",\"6873\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mouseover\",\"a1\",\"in\",\"6959\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"53,1\",\"6959\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"55,2\",\"6971\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"56,4\",\"6983\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"58,5\",\"6995\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"59,7\",\"7006\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"60,9\",\"7023\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"60,10\",\"7039\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"62,13\",\"7056\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"62,15\",\"7073\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"62,16\",\"7104\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"65,16\",\"7645\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"68,16\",\"7646\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"75,16\",\"7672\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"82,15\",\"7682\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"a1\",\"90,14\",\"7693\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mouseout\",\"a1\",\"out\",\"7706\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mouseover\",\"btn1\",\"Strategie 1\",\"7798\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mouseout\",\"btn1\",\"Strategie 1\",\"8371\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mouseover\",\"btn2\",\"Strategie 2\",\"8419\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mouseout\",\"btn2\",\"Strategie 2\",\"8609\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mouseover\",\"b1\",\"in\",\"8679\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"98,2\",\"8679\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"98,2\",\"8682\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"94,0\",\"8691\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mouseout\",\"b1\",\"out\",\"8706\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mouseover\",\"b1\",\"in\",\"8763\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"75,1\",\"8763\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"75,1\",\"8773\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"71,3\",\"8776\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"68,7\",\"8789\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"64,11\",\"8806\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""mousemove\",\"b1\",\"62,13\",\"8823\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""fertig\",\"fertig\",\"fertig\",\"9128\","-1"
"74","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:47",""fertig\",\"erwartung\",\"null\",\"13683\","-1"
"78","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:33:06",""onload\",\"body\",\"body\",\"129\","-1"
"78","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:33:06",""subject\",\"random\",\"1\",\"135\","-1"
"78","v2","","3_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:33:06",""order\",\"col\",\"0_1\",\"135\","-1"
