"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""click\",\"a0\",\"\",\"7922\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mousemove\",\"a0\",\"50,32\",\"7925\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mousemove\",\"a0\",\"51,32\",\"7947\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mousemove\",\"a0\",\"51,34\",\"7959\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mousemove\",\"a0\",\"51,38\",\"7971\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mousemove\",\"a0\",\"53,46\",\"7983\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mouseout\",\"a0\",\"out\",\"7999\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mouseover\",\"b0\",\"in\",\"8024\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mousemove\",\"b0\",\"57,7\",\"8024\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mousemove\",\"b0\",\"57,8\",\"8040\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mousemove\",\"b0\",\"57,9\",\"8048\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""click\",\"b0\",\"\",\"8231\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mousemove\",\"b0\",\"57,9\",\"8232\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mousemove\",\"b0\",\"57,10\",\"8245\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mousemove\",\"b0\",\"57,11\",\"8257\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mousemove\",\"b0\",\"57,13\",\"8267\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mousemove\",\"b0\",\"58,20\",\"8281\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mousemove\",\"b0\",\"59,28\",\"8298\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mousemove\",\"b0\",\"60,37\",\"8314\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mouseout\",\"b0\",\"out\",\"8331\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mouseover\",\"c0\",\"in\",\"8348\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mousemove\",\"c0\",\"61,0\",\"8348\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mousemove\",\"c0\",\"61,3\",\"8369\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""click\",\"c0\",\"\",\"8588\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mousemove\",\"c0\",\"61,3\",\"8588\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mousemove\",\"c0\",\"62,3\",\"8657\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mousemove\",\"c0\",\"63,3\",\"8671\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mousemove\",\"c0\",\"65,3\",\"8684\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mousemove\",\"c0\",\"70,0\",\"8695\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mouseout\",\"c0\",\"out\",\"8707\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mouseover\",\"b1\",\"in\",\"8736\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mousemove\",\"b1\",\"38,30\",\"8736\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mousemove\",\"b1\",\"88,18\",\"8748\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mouseout\",\"b1\",\"out\",\"8764\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mouseover\",\"b2\",\"in\",\"8765\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mousemove\",\"b2\",\"28,8\",\"8765\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""mouseout\",\"b2\",\"out\",\"8785\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""fertig\",\"fertig\",\"fertig\",\"9180\","-1"
"83","","","4_3x3_2.php","","90.153.37.5","","2014-10-06 20:34:34",""fertig\",\"erwartung\",\"147\",\"13418\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mouseover\",\"a2\",\"in\",\"5308\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"a2\",\"80,44\",\"5308\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"a2\",\"47,44\",\"5316\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"a2\",\"19,44\",\"5327\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mouseout\",\"a2\",\"out\",\"5338\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mouseover\",\"a1\",\"in\",\"5348\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"a1\",\"74,44\",\"5348\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"a1\",\"55,48\",\"5357\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mouseout\",\"a1\",\"out\",\"5368\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mouseover\",\"b1\",\"in\",\"5395\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b1\",\"3,4\",\"5396\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mouseout\",\"b1\",\"out\",\"5398\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mouseover\",\"b0\",\"in\",\"5399\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b0\",\"97,6\",\"5399\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b0\",\"86,10\",\"5406\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b0\",\"81,11\",\"5420\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b0\",\"70,15\",\"5428\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b0\",\"61,17\",\"5438\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b0\",\"55,19\",\"5448\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b0\",\"50,20\",\"5463\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b0\",\"45,22\",\"5472\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b0\",\"43,22\",\"5489\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b0\",\"41,22\",\"5515\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b0\",\"40,22\",\"5529\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b0\",\"41,22\",\"5610\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b0\",\"49,21\",\"5623\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b0\",\"57,20\",\"5630\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b0\",\"64,19\",\"5641\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b0\",\"71,19\",\"5651\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b0\",\"77,18\",\"5661\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b0\",\"83,17\",\"5671\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b0\",\"88,17\",\"5681\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b0\",\"95,16\",\"5692\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mouseout\",\"b0\",\"out\",\"5702\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mouseover\",\"b1\",\"in\",\"5711\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b1\",\"0,13\",\"5712\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b1\",\"5,11\",\"5718\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b1\",\"8,11\",\"5731\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b1\",\"14,10\",\"5742\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b1\",\"18,9\",\"5752\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b1\",\"22,9\",\"5762\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b1\",\"24,9\",\"5772\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b1\",\"25,9\",\"5793\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b1\",\"26,9\",\"5813\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b1\",\"28,9\",\"5823\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b1\",\"29,9\",\"5832\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b1\",\"30,10\",\"5843\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b1\",\"30,11\",\"5863\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b1\",\"31,11\",\"5873\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b1\",\"31,14\",\"5935\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b1\",\"34,19\",\"5971\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b1\",\"36,19\",\"5975\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b1\",\"31,16\",\"7736\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mouseout\",\"b1\",\"out\",\"7780\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mouseover\",\"a0\",\"in\",\"7790\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"a0\",\"90,44\",\"7790\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"a0\",\"72,35\",\"7824\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"a0\",\"62,30\",\"7830\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"a0\",\"59,28\",\"7837\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"a0\",\"56,27\",\"7847\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"a0\",\"55,25\",\"7858\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"a0\",\"54,25\",\"7868\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""onload\",\"body\",\"body\",\"8023\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""subject\",\"random\",\"1\",\"8029\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""order\",\"col\",\"0_1_2\",\"8030\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""order\",\"row\",\"1_0_2\",\"8030\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""events\",\"open_close\",\"1_1\",\"8030\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""click\",\"b0\",\"\",\"8819\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"a0\",\"54,26\",\"8993\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"a0\",\"54,37\",\"9038\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"a0\",\"54,41\",\"9048\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"a0\",\"54,44\",\"9052\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"a0\",\"54,49\",\"9070\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mouseout\",\"a0\",\"out\",\"9082\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mouseover\",\"b0\",\"in\",\"9085\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b0\",\"56,6\",\"9085\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b0\",\"57,9\",\"9097\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b0\",\"57,12\",\"9103\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b0\",\"58,14\",\"9112\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b0\",\"59,15\",\"9122\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b0\",\"60,17\",\"9144\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b0\",\"61,18\",\"9152\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b0\",\"62,23\",\"9161\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""click\",\"a0\",\"\",\"9488\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mouseout\",\"b0\",\"out\",\"9681\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mouseover\",\"c0\",\"in\",\"9681\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c0\",\"61,4\",\"9682\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c0\",\"61,6\",\"9689\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c0\",\"61,9\",\"9702\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c0\",\"61,10\",\"9709\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c0\",\"62,10\",\"9719\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c0\",\"62,12\",\"9729\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c0\",\"62,13\",\"9740\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c0\",\"62,14\",\"9749\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c0\",\"63,16\",\"9967\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""click\",\"c0\",\"\",\"10063\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c0\",\"66,16\",\"10175\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c0\",\"69,16\",\"10185\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c0\",\"71,16\",\"10196\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c0\",\"75,16\",\"10206\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c0\",\"78,16\",\"10215\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c0\",\"83,16\",\"10225\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c0\",\"88,16\",\"10239\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c0\",\"93,16\",\"10256\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c0\",\"99,16\",\"10266\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mouseout\",\"c0\",\"out\",\"10276\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mouseover\",\"c1\",\"in\",\"10295\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c1\",\"3,16\",\"10296\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c1\",\"9,16\",\"10299\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c1\",\"13,17\",\"10307\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c1\",\"16,17\",\"10317\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c1\",\"19,17\",\"10327\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c1\",\"23,18\",\"10337\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c1\",\"25,19\",\"10351\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c1\",\"26,19\",\"10361\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c1\",\"27,19\",\"10367\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c1\",\"29,19\",\"10377\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c1\",\"30,19\",\"10397\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c1\",\"31,19\",\"10408\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c1\",\"32,19\",\"10422\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c1\",\"33,19\",\"10428\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c1\",\"35,21\",\"10437\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""click\",\"c1\",\"\",\"10731\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c1\",\"38,21\",\"10833\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c1\",\"45,21\",\"10843\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c1\",\"53,20\",\"10854\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c1\",\"59,19\",\"10864\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c1\",\"67,16\",\"10876\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c1\",\"73,15\",\"10884\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c1\",\"82,14\",\"10894\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c1\",\"89,12\",\"10906\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c1\",\"96,12\",\"10914\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mouseout\",\"c1\",\"out\",\"10945\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mouseover\",\"c2\",\"in\",\"10946\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c2\",\"8,11\",\"10947\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c2\",\"16,11\",\"10964\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c2\",\"20,11\",\"10975\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c2\",\"24,11\",\"10985\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c2\",\"26,11\",\"10997\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c2\",\"55,11\",\"11164\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""click\",\"c2\",\"\",\"11452\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c2\",\"55,10\",\"11541\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c2\",\"55,7\",\"11551\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"c2\",\"53,1\",\"11562\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mouseout\",\"c2\",\"out\",\"11572\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mouseover\",\"b2\",\"in\",\"11572\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b2\",\"51,50\",\"11574\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b2\",\"50,43\",\"11582\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b2\",\"48,38\",\"11595\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b2\",\"48,35\",\"11602\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b2\",\"48,33\",\"11612\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b2\",\"48,31\",\"11622\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b2\",\"47,30\",\"11632\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b2\",\"46,29\",\"11642\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b2\",\"46,28\",\"11652\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b2\",\"46,27\",\"11673\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b2\",\"46,26\",\"11683\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""click\",\"a2\",\"\",\"12028\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b2\",\"46,24\",\"12138\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b2\",\"46,21\",\"12148\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b2\",\"46,19\",\"12158\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b2\",\"46,16\",\"12169\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b2\",\"46,12\",\"12179\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"b2\",\"46,5\",\"12189\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mouseout\",\"b2\",\"out\",\"12199\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mouseover\",\"a2\",\"in\",\"12209\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"a2\",\"46,50\",\"12210\","-1"
"99","","","4_3x3_2.php","","134.76.3.219","","2014-10-06 20:51:21",""mousemove\",\"a2\",\"46,46\",\"12219\","-1"
