"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e4\",\"45,32\",\"2052\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e4\",\"45,30\",\"2072\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""click\",\"e4\",\"\",\"2242\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e4\",\"45,30\",\"2252\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e4\",\"43,30\",\"2442\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e4\",\"42,30\",\"2452\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e4\",\"39,30\",\"2462\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e4\",\"36,30\",\"2472\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e4\",\"34,30\",\"2472\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e4\",\"32,30\",\"2482\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e4\",\"29,30\",\"2492\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e4\",\"25,30\",\"2502\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e4\",\"22,30\",\"2512\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e4\",\"18,31\",\"2512\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e4\",\"14,31\",\"2522\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e4\",\"10,31\",\"2532\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e4\",\"8,31\",\"2542\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e4\",\"4,31\",\"2552\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e4\",\"2,31\",\"2552\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e4\",\"0,31\",\"2562\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mouseout\",\"e4\",\"out\",\"2572\","-1"
