"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""onload\",\"body\",\"body\",\"70\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""subject\",\"random\",\"0\",\"90\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""order\",\"col\",\"0_1_2_3_4\",\"90\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""order\",\"row\",\"0_1_2_3_4\",\"90\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""events\",\"open_close\",\"1_1\",\"90\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a0\",\"73,22.279998779296875\",\"2797\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a0\",\"86,22.279998779296875\",\"2807\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a0\",\"96,22.279998779296875\",\"2818\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mouseout\",\"a0\",\"out\",\"2832\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a1\",\"2,24.279998779296875\",\"2840\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mouseover\",\"a0\",\"\",\"2845\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mouseover\",\"a1\",\"21 ; 0\",\"2846\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a1\",\"9,24.279998779296875\",\"2854\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a1\",\"17,24.279998779296875\",\"2864\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a1\",\"20,25.279998779296875\",\"2873\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a1\",\"21,25.279998779296875\",\"2884\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a1\",\"22,25.279998779296875\",\"2971\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a1\",\"23,25.279998779296875\",\"3190\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a1\",\"25,25.279998779296875\",\"3201\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a1\",\"27,25.279998779296875\",\"3212\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a1\",\"29,25.279998779296875\",\"3222\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a1\",\"33,26.279998779296875\",\"3233\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a1\",\"40,27.279998779296875\",\"3245\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a1\",\"52,28.279998779296875\",\"3255\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a1\",\"66,28.279998779296875\",\"3266\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a1\",\"79,31.279998779296875\",\"3278\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a1\",\"92,32.279998779296875\",\"3288\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mouseout\",\"a1\",\"out\",\"3303\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a2\",\"8,34.279998779296875\",\"3314\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mouseover\",\"a1\",\"\",\"3318\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mouseover\",\"a2\",\"0 ; 42\",\"3319\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a2\",\"13,35.279998779296875\",\"3326\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a2\",\"14,35.279998779296875\",\"3332\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a2\",\"15,35.279998779296875\",\"3344\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a2\",\"18,36.279998779296875\",\"3365\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a2\",\"20,36.279998779296875\",\"3367\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a2\",\"30,36.279998779296875\",\"3715\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a2\",\"43,36.279998779296875\",\"3727\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a2\",\"60,36.279998779296875\",\"3736\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a2\",\"74,35.279998779296875\",\"3747\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a2\",\"92,35.279998779296875\",\"3759\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mouseout\",\"a2\",\"out\",\"3772\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a3\",\"8,33.279998779296875\",\"3788\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mouseover\",\"a2\",\"\",\"3790\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mouseover\",\"a3\",\"21 ; 21\",\"3791\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a3\",\"13,32.279998779296875\",\"3798\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a3\",\"18,31.279998779296875\",\"3801\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a3\",\"22,30.279998779296875\",\"3813\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a3\",\"24,30.279998779296875\",\"3824\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a3\",\"26,30.279998779296875\",\"3834\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a3\",\"28,29.279998779296875\",\"3846\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a3\",\"29,29.279998779296875\",\"3857\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a3\",\"30,29.279998779296875\",\"3867\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a3\",\"31,29.279998779296875\",\"3998\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a3\",\"32,29.279998779296875\",\"4020\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a3\",\"34,29.279998779296875\",\"4031\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a3\",\"36,29.279998779296875\",\"4043\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a3\",\"39,29.279998779296875\",\"4053\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a3\",\"44,29.279998779296875\",\"4064\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a3\",\"55,29.279998779296875\",\"4075\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a3\",\"73,29.279998779296875\",\"4086\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a3\",\"88,29.279998779296875\",\"4097\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mouseout\",\"a3\",\"out\",\"4108\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a4\",\"4,31.279998779296875\",\"4120\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mouseover\",\"a3\",\"\",\"4122\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mouseover\",\"a4\",\"0 ; 0\",\"4123\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a4\",\"15,31.279998779296875\",\"4133\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a4\",\"24,33.279998779296875\",\"4141\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a4\",\"34,33.279998779296875\",\"4152\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a4\",\"42,35.279998779296875\",\"4163\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a4\",\"49,36.279998779296875\",\"4174\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a4\",\"53,37.279998779296875\",\"4184\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a4\",\"57,37.279998779296875\",\"4196\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a4\",\"60,37.279998779296875\",\"4206\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a4\",\"64,37.279998779296875\",\"4217\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a4\",\"67,37.279998779296875\",\"4219\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a4\",\"66,42.279998779296875\",\"4502\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"a4\",\"62,48.279998779296875\",\"4513\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mouseout\",\"a4\",\"out\",\"4525\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b4\",\"56,0.2800000011920929\",\"4527\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mouseover\",\"a4\",\"\",\"4529\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mouseover\",\"b4\",\"0 ; 0\",\"4530\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b4\",\"54,6.279999732971191\",\"4535\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b4\",\"50,11.279999732971191\",\"4546\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b4\",\"46,18.279998779296875\",\"4556\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b4\",\"43,22.279998779296875\",\"4567\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b4\",\"42,23.279998779296875\",\"4578\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b4\",\"41,25.279998779296875\",\"4589\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b4\",\"40,25.279998779296875\",\"4611\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b4\",\"40,26.279998779296875\",\"4621\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b4\",\"38,27.279998779296875\",\"4633\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b4\",\"35,30.279998779296875\",\"4654\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b4\",\"34,30.279998779296875\",\"4665\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b4\",\"33,30.279998779296875\",\"4687\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b4\",\"30,30.279998779296875\",\"4709\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b4\",\"27,30.279998779296875\",\"4720\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b4\",\"20,30.279998779296875\",\"4731\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b4\",\"12,30.279998779296875\",\"4742\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mouseout\",\"b4\",\"out\",\"4755\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b3\",\"86,27.279998779296875\",\"4764\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mouseover\",\"b4\",\"\",\"4767\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mouseover\",\"b3\",\"21 ; 42\",\"4768\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b3\",\"73,26.279998779296875\",\"4778\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b3\",\"62,26.279998779296875\",\"4785\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b3\",\"52,26.279998779296875\",\"4796\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b3\",\"41,26.279998779296875\",\"4808\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b3\",\"35,27.279998779296875\",\"4819\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b3\",\"32,28.279998779296875\",\"4829\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b3\",\"32,29.279998779296875\",\"4982\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b3\",\"12,32.279998779296875\",\"5191\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mouseout\",\"b3\",\"out\",\"5207\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b2\",\"88,38.279998779296875\",\"5210\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mouseover\",\"b3\",\"\",\"5216\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mouseover\",\"b2\",\"0 ; 42\",\"5217\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b2\",\"65,42.279998779296875\",\"5226\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b2\",\"55,45.279998779296875\",\"5230\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b2\",\"48,45.279998779296875\",\"5235\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b2\",\"46,45.279998779296875\",\"5245\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b2\",\"45,45.279998779296875\",\"5301\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b2\",\"43,45.279998779296875\",\"5323\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b2\",\"41,45.279998779296875\",\"5336\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b2\",\"40,45.279998779296875\",\"5355\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b2\",\"38,45.279998779296875\",\"5370\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b2\",\"36,45.279998779296875\",\"5531\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b2\",\"34,45.279998779296875\",\"5542\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b2\",\"31,45.279998779296875\",\"5552\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b2\",\"26,45.279998779296875\",\"5564\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b2\",\"17,45.279998779296875\",\"5575\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b2\",\"5,45.279998779296875\",\"5586\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mouseout\",\"b2\",\"out\",\"5600\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b1\",\"94,45.279998779296875\",\"5610\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mouseover\",\"b2\",\"\",\"5617\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mouseover\",\"b1\",\"31,5 ; 31,5\",\"5618\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b1\",\"88,45.279998779296875\",\"5630\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b1\",\"86,45.279998779296875\",\"5632\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b1\",\"83,45.279998779296875\",\"5638\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b1\",\"82,45.279998779296875\",\"5649\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b1\",\"80,45.279998779296875\",\"5661\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b1\",\"79,45.279998779296875\",\"5671\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b1\",\"78,45.279998779296875\",\"5682\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b1\",\"77,45.279998779296875\",\"5693\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b1\",\"76,45.279998779296875\",\"5715\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b1\",\"67,46.279998779296875\",\"5770\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b1\",\"67,48.279998779296875\",\"5772\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b1\",\"54,48.279998779296875\",\"5989\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b1\",\"40,48.279998779296875\",\"6000\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b1\",\"24,48.279998779296875\",\"6011\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mouseout\",\"b1\",\"out\",\"6023\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mousemove\",\"b0\",\"79,46.279998779296875\",\"6033\","-1"
"1434","v3","","2_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:24",""mouseover\",\"b1\",\"\",\"6036\","-1"
